               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.033661,             0.04352,            0.011347,             0.73896,             0.71537,             0.75243,             0.49555,            0.032769,            0.011146,            0.017455,            0.006898,            0.006898,            0.006898
                  96,             0.03348,            0.043614,            0.011088,             0.82787,             0.64562,             0.75442,             0.50359,            0.032056,            0.011008,            0.017607,            0.006865,            0.006865,            0.006865
                  97,            0.033435,            0.044695,            0.010954,             0.77024,             0.69897,             0.75356,             0.49699,            0.032139,            0.011564,            0.020512,            0.006832,            0.006832,            0.006832
                  98,            0.033355,            0.042387,            0.011231,             0.76388,             0.70582,             0.76957,             0.50785,            0.031881,            0.011063,            0.018486,            0.006799,            0.006799,            0.006799
                  99,            0.033252,            0.043903,            0.010673,             0.78995,             0.68911,             0.76231,             0.50687,            0.031128,            0.011339,             0.01764,            0.006766,            0.006766,            0.006766
                 100,            0.032997,            0.044116,            0.010528,             0.81946,             0.66897,              0.7574,             0.50934,            0.031821,            0.011257,            0.018021,            0.006733,            0.006733,            0.006733
                 101,            0.032947,            0.042666,            0.010749,             0.73935,             0.72341,             0.75379,             0.49906,            0.031878,            0.011291,            0.019158,              0.0067,              0.0067,              0.0067
                 102,            0.033011,             0.04467,            0.010786,             0.77353,             0.67492,             0.75723,             0.51548,            0.031403,            0.011248,             0.01825,            0.006667,            0.006667,            0.006667
                 103,            0.033729,            0.043968,            0.011152,             0.78112,             0.66383,             0.74204,             0.50086,            0.031795,             0.01124,            0.018295,            0.006634,            0.006634,            0.006634
                 104,            0.033008,            0.043933,            0.011279,             0.75933,             0.71052,               0.756,             0.50949,            0.031724,            0.010946,            0.019224,            0.006601,            0.006601,            0.006601
                 105,            0.032345,            0.042086,            0.010672,               0.772,              0.7174,             0.75431,             0.50677,            0.031521,            0.011062,            0.016072,            0.006568,            0.006568,            0.006568
                 106,            0.033192,            0.042742,            0.010774,             0.77097,             0.68522,             0.76136,             0.50689,            0.031896,            0.011095,            0.017564,            0.006535,            0.006535,            0.006535
                 107,            0.033232,            0.043762,            0.010603,             0.78919,             0.68432,             0.75697,             0.50569,            0.032729,            0.011081,            0.018426,            0.006502,            0.006502,            0.006502
                 108,            0.032245,            0.043563,            0.010337,             0.79907,             0.66986,             0.75753,             0.51207,            0.031914,            0.011032,            0.016826,            0.006469,            0.006469,            0.006469
